"id","stargazers_count","forks_count","watchers_count","open_issues_count","size","language","has_wiki","popular"
70127218,16604,7853,16604,156,2202248,"C++",1,0
32969220,16593,13187,16593,401,224577,"C++",1,0
3386088,16587,1884,16587,3996,134057,"C++",0,0
2310495,16443,6352,16443,1141,901211,"C++",1,0
47690142,16437,1655,16437,355,296908,"C++",1,0
235070415,16399,1035,16399,94,311426,"C++",1,0
1091200903,16382,545,16382,45,85934,"C++",1,0
299510783,16365,533,16365,198,26424,"C++",1,0
5909706,16352,2663,16352,3,6541,"C++",0,0
218686763,16337,3701,16337,256,7328,"C++",1,0
114187903,16240,1485,16240,860,200684,"C++",1,0
164782828,16059,3511,16059,0,152567,"C++",1,0
648343,16033,5315,16033,84,1795,"C++",1,0
248058818,15640,1046,15640,243,36590,"C++",0,0
984862298,15616,1175,15616,5,6348,"C++",1,0
28449431,15468,1478,15468,3619,257991,"C++",1,0
18348651,15460,1761,15460,1622,273746,"C++",1,0
267649918,15359,779,15359,393,146837,"C++",1,0
488177011,15347,1478,15347,218,2890,"C++",1,0
20976138,15261,2855,15261,43,19530,"C++",1,0
40556106,15258,2239,15258,2810,505899,"C++",1,0
59212953,15229,727,15229,229,8999,"C++",1,0
14981376,15127,3076,15127,271,195794,"C++",1,0
17391973,15030,3639,15030,777,30407,"C++",1,0
11577304,14899,3037,14899,441,548453,"C++",1,0
181436799,14863,2276,14863,51,326002,"C++",1,0
7512484,14845,20620,14845,2930,597248,"C++",0,0
942497635,14765,517,14765,743,47869,"C++",1,0
15379620,14696,1935,14696,765,315410,"C++",0,0
11986447,14617,1040,14617,1165,67009,"C++",1,0
35129809,14559,1367,14559,771,143528,"C++",0,0
271714,14528,1935,14528,1355,6341,"C++",0,0
4454793,14465,3119,14465,3750,1192121,"C++",1,0
538180525,14417,1549,14417,311,30072,"C++",1,0
1605598,14391,3063,14391,414,297038,"C++",0,0
16331291,14360,3455,14360,43,49899,"C++",0,0
283410102,14325,2569,14325,26,5077,"C++",1,0
9155431,14213,1220,14213,76,2034,"C++",1,0
2649214,14139,877,14139,801,2927824,"C++",0,0
100781035,14011,1077,14011,202,5847,"C++",0,0
401508496,13967,350,13967,329,53256,"C++",0,0
224468265,13844,836,13844,87,21696,"C++",1,0
108102826,13836,4517,13836,1183,2199780,"C++",0,0
131236938,13760,1323,13760,403,5865,"C++",1,0
1234783,13759,806,13759,217,2756,"C++",1,0
4118776,13731,1329,13731,38,124060,"C++",0,0
103749180,13706,3677,13706,2606,84619,"C++",1,0
324829379,13679,1368,13679,3228,9129624,"C++",1,0
6486826,13673,2467,13673,1380,351424,"C++",1,0
78186814,13636,1783,13636,248,282740,"C++",1,0
1690480,13580,3397,13580,5429,5250338,"C++",1,0
6930489,13558,1058,13558,246,34039,"C++",1,0
75413130,13477,2552,13477,1357,609269,"C++",1,0
31102092,13347,2383,13347,89,1308616,"C++",0,0
933197458,13314,285,13314,403,25817,"C++",0,0
514553345,13269,2016,13269,2080,1057787,"C++",1,0
9090933,12976,1042,12976,305,26152,"C++",1,0
71576450,12949,1001,12949,124,490,"C++",0,0
153866232,12948,1566,12948,136,54825,"C++",1,0
303762,12922,776,12922,128,4070,"C++",1,0
184657328,12889,2343,12889,579,143359,"C++",0,0
1335132,12876,1788,12876,409,5258,"C++",1,0
648332,12870,3165,12870,462,274242,"C++",1,0
400501136,12786,1431,12786,316,127112,"C++",0,0
70038437,12766,1289,12766,685,69671,"C++",1,0
2168780,12741,2287,12741,1421,135474,"C++",0,0
29518121,12738,3026,12738,57,123458,"C++",1,0
7711472,12595,828,12595,140,6368,"C++",1,0
936473202,12557,1005,12557,94,208,"C++",0,0
86337343,12526,1080,12526,14,39988,"C++",1,0
1418150,12462,1910,12462,828,104023,"C++",1,0
168712350,12459,656,12459,283,38115,"C++",1,0
64987779,12428,3314,12428,68,2690,"C++",1,0
32736639,12394,2949,12394,166,204676,"C++",1,0
243487250,12276,2273,12276,261,478874,"C++",1,0
5973855,12221,4475,12221,2874,12520880,"C++",1,0
24494032,12210,4256,12210,0,4747212,"C++",0,0
26255337,12203,1913,12203,76,4933,"C++",1,0
385065,12189,1119,12189,19,26656,"C++",0,0
32944298,12137,1637,12137,166,185436,"C++",1,0
146459443,12119,1302,12119,671,123226,"C++",1,0
309512982,11960,727,11960,665,153066,"C++",0,0
130068982,11900,1391,11900,30,157768,"C++",0,0
1524684,11779,1883,11779,144,115114,"C++",1,0
9746477,11765,973,11765,322,410830,"C++",1,0
84183882,11753,1337,11753,33,38026,"C++",0,0
95614931,11749,623,11749,710,101912,"C++",0,0
33294473,11678,449,11678,325,1286,"C++",1,0
346871538,11561,408,11561,674,1998,"C++",1,0
344809,11527,557,11527,395,43292,"C++",0,0
531380835,11521,1319,11521,563,15036,"C++",1,0
5298790,11492,15300,11492,1456,541707,"C++",0,0
23007417,11416,1970,11416,661,77104,"C++",0,0
14259343,11384,2506,11384,521,5744,"C++",1,0
315035371,11327,809,11327,730,396746,"C++",1,0
87335980,11209,3637,11209,384,310302,"C++",1,0
112676803,11182,1130,11182,522,320718,"C++",0,0
542386106,11159,1056,11159,49,23802,"C++",0,0
144071425,11071,1029,11071,1390,5974,"C++",1,0
737509032,11011,395,11011,7,62753,"C++",1,0
204593825,11010,1618,11010,575,34623,"C++",1,0
8162615,10950,4685,10950,593,239916,"C++",1,0
310611,10910,4096,10910,15,36271,"C++",0,0
128479644,10879,5186,10879,582,77880,"C++",0,0
95114723,10870,1509,10870,422,444647,"C++",1,0
467157951,10849,670,10849,287,662314,"C++",1,0
22711503,10844,4740,10844,51,4053768,"C++",1,0
263379,10838,2476,10838,376,24122,"C++",0,0
2701888,10832,754,10832,916,43481,"C++",1,0
587499842,10797,951,10797,418,218456,"C++",1,0
15773229,10613,1705,10613,51,1218000,"C++",0,0
17253131,10592,1617,10592,52,149458,"C++",1,0
224908244,10554,1026,10554,209,27343,"C++",0,0
8730628,10526,1618,10526,18,502,"C++",1,0
1204412,10505,6302,10505,1502,1406784,"C++",1,0
35718695,10499,4256,10499,24,55248,"C++",1,0
2269868,10458,650,10458,481,26688,"C++",1,0
19316619,10458,3413,10458,762,202205,"C++",0,0
208325027,10452,1196,10452,260,474545,"C++",1,0
109291007,10428,1279,10428,112,329793,"C++",0,0
22197389,10426,2021,10426,79,63678,"C++",1,0
345337,10358,2570,10358,1055,2214155,"C++",1,0
1023959202,10342,352,10342,46,247938,"C++",0,0
586310592,10306,931,10306,162,4520,"C++",1,0
395341383,10155,695,10155,9,30504,"C++",0,0
306147,10149,379,10149,259,63587,"C++",1,0
50255244,10144,4754,10144,805,42427,"C++",0,0
15122806,10130,1761,10130,184,3414,"C++",0,0
79316451,10087,2077,10087,48,15965,"C++",1,0
153097643,10070,3175,10070,787,926768,"C++",1,0
14303048,10065,2355,10065,779,1821491,"C++",0,0
372536760,10058,1887,10058,513,904057,"C++",0,0
146842101,10051,1451,10051,250,19875,"C++",0,0
12756992,10050,5936,10050,672,154124,"C++",0,0
1005718800,10026,41,10026,3,113,"C++",1,0
207245092,9992,906,9992,77,167631,"C++",1,0
167828165,9931,577,9931,99,103063,"C++",1,0
14627445,9808,1074,9808,314,6736,"C++",1,0
940018401,9802,1031,9802,151,6130,"C++",0,0
251396732,9776,880,9776,27,34354,"C++",1,0
15778896,9768,1173,9768,1415,99888,"C++",1,0
10980729,9701,2912,9701,989,691268,"C++",0,0
23086893,9648,1218,9648,33,10559,"C++",1,0
90506918,9602,1040,9602,1223,200616,"C++",0,0
14887195,9598,2723,9598,85,12300,"C++",1,0
776621,9594,1044,9594,223,21657,"C++",0,0
1320594,9595,1722,9595,301,77757,"C++",1,0
43975673,9593,765,9593,0,9156869,"C++",0,0
7232856,9576,524,9576,124,350,"C++",1,0
112542515,9562,1785,9562,621,66383,"C++",1,0
18719856,9525,991,9525,418,5718062,"C++",1,0
47440536,9524,2105,9524,1016,358986,"C++",0,0
143324737,9432,968,9432,462,95226,"C++",1,0
6376337,9395,2316,9395,110,168676,"C++",1,0
81634683,9390,1015,9390,646,86614,"C++",1,0
6580000,9364,822,9364,724,39301,"C++",1,0
7550637,9361,1316,9361,309,54149,"C++",1,0
126225160,9340,694,9340,74,15928,"C++",0,0
439491516,9315,873,9315,138,5966,"C++",1,0
731842419,9308,558,9308,130,22015,"C++",0,0
1110443421,9295,531,9295,48,2498,"C++",1,0
72979287,9251,637,9251,172,7515,"C++",0,0
527719753,9231,808,9231,362,28579,"C++",0,0
21929029,9226,1787,9226,37,36915,"C++",1,0
503592660,9218,358,9218,271,23841,"C++",1,0
186662363,9208,311,9208,96,101007,"C++",0,0
48068902,9208,1021,9208,110,4806,"C++",0,0
97646385,9196,331,9196,64,13039,"C++",1,0
23061798,9187,1677,9187,537,20205,"C++",1,0
1049088,9177,1499,9177,995,82341,"C++",1,0
2857373,9086,603,9086,1068,97958,"C++",1,0
495942174,7040,285,7040,11,10452,"R",1,0
19438,6912,2132,6912,124,1313375,"R",1,0
22003158,6442,1508,6442,23,1254,"R",1,0
4729944,5639,1889,5639,880,66937,"R",1,0
39799721,5028,4410,5028,21,78479,"R",1,0
6427813,5024,2135,5024,85,77548,"R",0,0
17101828,4534,7221,4534,208,48394,"R",1,0
414976836,4101,437,4101,12,15803,"R",1,0
55921016,4007,627,4007,14,1359,"R",1,0
20597509,3868,1044,3868,967,65768,"R",1,0
3403779,3772,2191,3772,37,121125,"R",1,0
27778839,3611,770,3611,71,1377,"R",0,0
16146440,3030,997,3030,266,125427,"R",1,0
35927665,2700,988,2700,279,82122,"R",1,0
14579179,2666,641,2666,755,124947,"R",1,0
112388106,2592,169,2592,77,63142,"R",1,0
643909,2506,762,2506,5,14682,"R",1,0
2594513,2447,879,2447,151,8358,"R",0,0
572430582,2375,266,2375,13,143783,"R",1,0
8635720,2369,626,2369,272,2895,"R",0,0
116717490,2177,203,2177,67,2464470,"R",1,0
133241343,2154,217,2154,44,2312192,"R",1,0
126038547,2147,221,2147,327,314478,"R",1,0
15142234,2139,1955,2139,22,8480,"R",1,0
17856544,2100,148,2100,23,3414,"R",1,0
24929423,2084,876,2084,7,16514,"R",1,0
46248471,2068,567,2068,3,49698,"R",1,0
50872540,1983,314,1983,86,57396,"R",1,0
33015554,1894,330,1894,12,1133,"R",1,0
108532138,1844,243,1844,54,16958,"R",1,0
22765467,1819,261,1819,31,3323,"R",0,0
72671522,1788,324,1788,29,3631,"R",0,0
67510715,1784,294,1784,13,3579,"R",0,0
723712238,1769,204,1769,3,149562,"R",1,0
84222786,1751,613,1751,11,295935,"R",1,0
81120794,1745,348,1745,471,27808,"R",1,0
61826602,1745,111,1745,0,11832,"R",1,0
28556914,1735,248,1735,174,104395,"R",1,0
123533039,1683,146,1683,19,1606465,"R",1,0
12465340,1679,404,1679,13,633611,"R",1,0
19862061,1675,630,1675,223,396367,"R",1,0
160253241,1649,187,1649,0,441,"R",1,0
165893973,1627,271,1627,15,6956,"R",1,0
126899087,1615,223,1615,7,18634,"R",1,0
22178685,1517,351,1517,38,13418,"R",0,0
23932217,1512,304,1512,17,93200,"R",0,0
74709504,1495,6,1495,0,56026,"R",0,0
30017750,1484,244,1484,231,15978,"R",1,0
56102322,1443,132,1443,40,8594,"R",1,0
36849200,1436,258,1436,125,21971,"R",1,0
45709704,1431,304,1431,63,151846,"R",1,0
20688261,1428,418,1428,61,21380,"R",0,0
22481024,1420,617,1420,6,459472,"R",1,0
37606896,1399,216,1399,143,271710,"R",1,0
27309729,1386,292,1386,34,11428,"R",0,0
62938649,1375,570,1375,79,54841,"R",1,0
5710165,1354,225,1354,15,64931,"R",0,0
82609103,1342,130,1342,0,96884,"R",1,0
66285767,1339,318,1339,41,9144,"R",1,0
81667483,1338,98,1338,36,18982,"R",1,0
24548375,1271,198,1271,315,33099,"R",1,0
158616573,1265,245,1265,49,5115,"R",1,0
48962505,1256,95,1256,26,46184,"R",1,0
437311981,1249,87,1249,11,158686,"R",1,0
63722465,1243,181,1243,232,118105,"R",1,0
5729278,1229,327,1229,3,457506,"R",1,0
39494209,1219,379,1219,1,590,"R",1,0
89860247,1216,664,1216,13,53,"R",1,0
13523710,1208,598,1208,325,1556,"R",1,0
55175084,1201,183,1201,8,136235,"R",1,0
20360040,1196,266,1196,365,22055,"R",1,0
172829996,1183,144,1183,48,757456,"R",1,0
4107955,1164,343,1164,7,241170,"R",1,0
167944841,1153,87,1153,42,612411,"R",1,0
159560389,1146,164,1146,214,26576,"R",1,0
169959804,1137,104,1137,112,766405,"R",1,0
183947569,1130,187,1130,15,71373,"R",1,0
150001366,1121,346,1121,0,1516,"R",0,0
49573605,1113,114,1113,56,477965,"R",1,0
111023949,1104,125,1104,28,797,"R",0,0
10229211,1077,271,1077,354,234715,"R",1,0
200093430,1068,82,1068,0,7423,"R",1,0
146200962,1067,96,1067,23,45837,"R",1,0
138380129,1034,53,1034,4,22538,"R",1,0
82984541,1030,59,1030,120,111947,"R",1,0
11663980,1029,289,1029,96,13216,"R",0,0
9529406,1011,149,1011,67,115057,"R",1,0
37042109,1008,92,1008,76,17930,"R",0,0
269674245,1001,252,1001,17,45391,"R",1,0
581900084,987,120,987,10,59743,"R",1,0
2756403,985,1963,985,10,9346,"R",0,0
59305491,968,308,968,350,103883,"R",1,0
15564525,968,161,968,27,7376,"R",0,0
157725832,954,167,954,5,10419,"R",1,0
10223958,953,49,953,70,5533,"R",0,0
48915564,947,110,947,75,264907,"R",1,0
33190168,944,717,944,40,261839,"R",0,0
180277695,943,46,943,36,3158271,"R",1,0
22727910,942,641,942,45,51513,"R",0,0
132664006,935,137,935,45,6420,"R",1,0
27470866,924,184,924,192,17204,"R",1,0
295311,924,342,924,19,22638,"R",0,0
69167057,921,63,921,34,1860,"R",1,0
6395057,921,264,921,8,60,"R",1,0
150595516,919,121,919,94,4539,"R",0,0
13367216,912,108,912,14,24676,"R",1,0
177215782,902,124,902,58,52104,"R",1,0
73086801,902,302,902,87,27745,"R",0,0
77705369,903,184,903,93,216738,"R",1,0
14682434,901,124,901,67,1378981,"R",1,0
75893305,891,109,891,41,3459,"R",0,0
30127909,889,228,889,84,1301,"R",1,0
15917132,888,143740,888,4314,6670,"R",1,0
5424649,881,190,881,52,792707,"R",1,0
269511995,878,31,878,70,274502,"R",1,0
40227854,871,133,871,26,48445,"R",0,0
55053352,870,139,870,0,584,"R",0,0
25319462,870,161,870,36,1497,"R",0,0
40061589,869,80,869,8,50602,"R",1,0
85872107,869,158,869,121,28876,"R",1,0
140282743,869,534,869,7,393857,"R",1,0
412048779,865,75,865,0,607,"R",1,0
89300938,856,146,856,6,289,"R",1,0
80643958,855,283,855,121,115688,"R",1,0
591046304,856,99,856,5,242,"R",1,0
153516639,853,138,853,1,13796,"R",1,0
61769868,854,96,854,1,618,"R",1,0
805222368,844,101,844,3,22723,"R",1,0
4585668,842,335,842,177,7427,"R",1,0
183060399,834,144,834,1,2496314,"R",0,0
36315632,826,164,826,149,31425,"R",1,0
139892826,814,75,814,8,7587,"R",1,0
159480454,812,107,812,0,152235,"R",1,0
152191945,808,207,808,0,33427,"R",1,0
115003966,803,320,803,14,1478151,"R",1,0
84779863,798,178,798,17,13797,"R",1,0
21957161,793,207,793,135,17557,"R",1,0
144889262,792,241,792,14,86929,"R",1,0
32480618,792,96,792,57,7439,"R",1,0
148017,790,215,790,113,15677,"R",0,0
146681848,784,172,784,0,985,"R",1,0
25672078,784,187,784,0,11627,"R",0,0
93430707,784,87,784,8,189501,"R",1,0
64161359,782,195,782,0,51832,"R",0,0
259225467,777,169,777,455,47571,"R",1,0
2876618,777,235,777,142,138181,"R",1,0
22526233,776,190,776,28,80342,"R",1,0
205997187,774,158,774,62,33434,"R",1,0
81366413,772,71,772,69,24996,"R",0,0
8522174,770,382,770,1,4446,"R",0,0
3723845,769,345,769,74,35838,"R",0,0
47310094,764,1928,764,9,44976,"R",1,0
174157655,762,112,762,1,4577287,"R",1,0
10206132,759,126,759,104,2174,"R",1,0
121570177,754,69,754,26,127064,"R",1,0
24820230,753,85,753,38,93344,"R",1,0
29843701,750,118,750,6,3701,"R",0,0
41376769,749,85,749,24,23813,"R",0,0
33396684,746,64,746,62,247260,"R",1,0
77250656,746,63,746,6,14547,"R",0,0
129414651,742,38,742,4,3760,"R",0,0
45148983,742,135,742,43,72949,"R",0,0
47833372,738,153,738,37,57228,"R",1,0
71377580,730,242,730,152,23556,"R",0,0
54716695,729,67,729,1,189542,"R",1,0
45635990,729,152,729,144,22469,"R",1,0
103647600,725,98,725,3,50800,"R",1,0
210787641,717,73,717,24,4450,"R",1,0
97948692,717,88,717,9,5119,"R",1,0
61062343,715,270,715,0,334,"R",1,0
166796014,713,74,713,112,21890,"R",1,0
9779536,708,167,708,189,4989,"R",0,0
143390323,703,134,703,5,20771,"R",1,0
89723016,702,83,702,124,33018,"R",1,0
53443677,696,66,696,47,1563,"R",1,0
153565978,691,84,691,1,14810,"R",1,0
42136902,686,101,686,60,26281,"R",1,0
1113019632,686,72,686,5,1687,"R",1,0
51918783,685,139,685,15,39352,"R",1,0
62127714,682,118,682,13,34705,"R",1,0
63218141,679,151,679,3,837,"R",0,0
688655618,678,30,678,14,445856,"R",1,0
241306944,674,40,674,12,77758,"R",1,0
92082027,675,101,675,23,30406,"R",1,0
53366659,675,60,675,39,12631,"R",0,0
47744491,673,56,673,69,99298,"R",1,0
782561484,671,41,671,0,2824,"R",1,0
201365380,664,38,664,50,6162,"R",1,0
57074111,663,218,663,6,358,"R",1,0
53894616,662,179,662,239,23664,"R",1,0
365649,660,195,660,9,7060,"R",0,0
22515506,658,261,658,82,1577,"R",1,0
305689060,656,110,656,4,4491,"R",1,0
103085772,652,112,652,130,1784,"R",1,0
467259643,651,28,651,14,26831394,"R",1,0
45644672,649,75,649,19,3612,"R",0,0
113789613,648,107,648,82,36109,"R",1,0
264204558,646,163,646,1,2228990,"R",1,0
2188402,644,194,644,766,117389,"R",1,0
426753340,644,25,644,20,65947,"R",1,0
1765057,643,237,643,3,20063,"R",0,0
15365789,642,322,642,21,4596,"R",1,0
87742539,640,105,640,43,137994,"R",1,0
27482073,640,95,640,236,356196,"R",1,0
120286519,637,135,637,26,159816,"R",1,0
137140168,633,104,633,85,57143,"R",1,0
475769456,633,124,633,93,822841,"R",1,0
859592,630,159,630,18,56451,"R",1,0
36284007,630,122,630,106,50320,"R",1,0
4892935,628,447,628,40,201343,"R",1,0
78566495,627,43,627,133,2456,"R",1,0
188306008,625,44,625,27,70342,"R",1,0
124915957,625,88,625,175,165707,"R",1,0
62127938,621,92,621,24,63072,"R",1,0
31203588,619,76,619,15,4090,"R",0,0
262381757,617,177,617,62,5884,"R",1,0
1384794,617,135,617,70,460005,"R",1,0
82803822,618,168,618,52,174467,"R",1,0
28829926,612,205,612,166,655174,"R",1,0
87104174,612,46,612,31,18462,"R",1,0
160428551,612,26,612,7,171,"R",0,0
76614863,612,123,612,43,78686,"R",1,0
52746920,609,128,609,1,91,"R",1,0
93021495,606,46,606,60,272240,"R",1,0
78360080,602,95,602,25,264686,"R",1,0
28615638,596,39,596,103,4584,"R",1,0
848499483,596,128,596,87,15701,"R",0,0
61860920,591,58,591,23,81348,"R",1,0
165641861,590,63,590,47,166841,"R",1,0
518636161,586,100,586,4,3598031,"R",1,0
83646997,585,51,585,7,17246,"R",1,0
122282872,583,72,583,69,18607,"R",0,0
325954224,583,90,583,1,21242,"R",1,0
714695155,581,104,581,362,75072,"R",1,0
91843799,578,49,578,3,1933,"R",1,0
67831444,577,446,577,4,57,"R",1,0
256504051,576,86,576,60,69790,"R",1,0
100158101,571,83,571,107,46827,"R",1,0
242713112,570,33,570,15,14475,"R",1,0
91085014,570,60,570,10,61517,"R",1,0
57394840,567,72,567,77,34017,"R",1,0
29317622,564,33,564,13,19845,"R",1,0
49833769,563,169,563,285,51925,"R",1,0
73098312,563,152,563,158,48826,"R",0,0
582387164,562,40,562,58,9657,"R",0,0
84092668,561,60,561,35,30499,"R",1,0
65227405,557,134,557,25,14334,"R",0,0
26986728,548,81,548,31,39930,"R",1,0
97813441,547,50,547,17,21902,"R",1,0
28114218,543,169,543,207,492182,"R",0,0
38202431,544,95,544,11,63046,"R",1,0
52036857,541,138,541,47,459459,"R",1,0
138660553,540,126,540,22,3375,"R",1,0
24807286,539,68,539,23,22221,"R",1,0
49515156,537,187,537,121,69866,"R",1,0
159987560,536,47,536,49,1304,"R",1,0
126661942,534,85,534,2,70673,"R",1,0
126168168,533,104,533,38,124272,"R",1,0
98539507,532,88,532,23,293797,"R",1,0
92599863,531,23,531,21,47159,"R",1,0
238496941,530,98,530,0,322105,"R",1,0
3429033,527,107,527,35,595452,"R",1,0
10221246,528,192,528,32,8630,"R",0,0
194857927,525,50,525,205,66078,"R",1,0
126084978,524,103,524,40,16332,"R",1,0
105299499,520,148,520,1,15414,"R",1,0
7364548,519,82,519,103,43501,"R",1,0
59313744,518,36,518,22,140925,"R",1,0
258836530,516,63,516,13,896047,"R",0,0
106104354,515,300,515,2,293625,"R",1,0
75114262,512,97,512,40,88008,"R",1,0
127026863,510,133,510,7,205731,"R",1,0
86504302,509,188,509,31,25397,"R",0,0
78162,505,113,505,29,14864,"R",0,0
8910139,504,121,504,38,177788,"R",1,0
108261564,503,87,503,65,843476,"R",0,0
52147067,499,45,499,20,7889,"R",1,0
1672378,495,115,495,45,10797,"R",1,0
124287393,492,27,492,2,36803,"R",1,0
85300689,492,109,492,46,11920,"R",1,0
2507714,490,382,490,32,48526,"R",1,0
169830011,489,40,489,71,125772,"R",1,0
77659168,487,33,487,0,2117,"R",1,0
49122332,486,224,486,10,75911,"R",1,0
140487796,486,53,486,133,7100,"R",1,0
29544018,481,34,481,14,14621,"R",1,0
48773871,480,74,480,0,15246,"R",1,0
261290944,479,44,479,139,8765,"R",1,0
62457516,479,66,479,96,16573,"R",1,0
221988616,476,32,476,16,86553,"R",0,0
50784274,475,34,475,4,933,"R",1,0
135289825,473,23,473,4,2299,"R",1,0
24772218,473,40,473,10,5772,"R",1,0
286864581,469,49,469,46,288505,"R",1,0
131413669,466,76,466,46,13348,"R",1,0
152492192,465,213,465,6,356734,"R",1,0
50553382,462,47,462,33,21931,"R",1,0
197408578,462,67,462,49,74,"R",1,0
366795934,460,80,460,1,104880928,"R",1,0
116412625,459,29,459,16,246413,"R",1,0
21540759,169834,13141,169834,178,11159,"Go",0,1
658928958,168757,15556,168757,2919,78736,"Go",0,1
23096959,133441,18917,133441,9961,432008,"Go",1,1
20580498,121678,42838,121678,2726,1461370,"Go",0,1
48378947,105829,14985,105829,44,31797,"Go",0,1
20904437,88295,8576,88295,674,10559,"Go",0,1
11180687,87551,8242,87551,267,138414,"Go",0,1
14712850,81672,4994,81672,392,124856,"Go",1,1
13807606,79425,2767,79425,312,7890,"Go",1,1
134017286,76299,2750,76299,955,153005,"Go",1,1
29207621,71491,4694,71491,254,20849,"Go",0,1
7691631,71484,18914,71484,3798,257064,"Go",1,1
163883279,69832,1910,69832,321,17773,"Go",0,1
596115135,68632,3216,68632,19,3130,"Go",1,1
6838921,63556,10327,63556,759,279503,"Go",1,1
42408804,62668,5908,62668,775,155474,"Go",0,1
29261473,60681,7373,60681,79,135985,"Go",0,1
436297812,58797,4263,58797,24,37152,"Go",0,1
138547797,58544,3092,58544,167,1799,"Go",0,1
510607652,57576,3283,57576,23,131069,"Go",0,1
17803236,56610,5023,56610,1159,236684,"Go",1,1
72495579,54860,6563,54860,2825,329029,"Go",0,1
133251103,53759,1984,53759,203,6927,"Go",0,1
11225014,51618,10315,51618,231,95839,"Go",0,1
15452919,50977,21884,50977,404,234327,"Go",1,1
187335810,50624,1596,50624,267,28105,"Go",0,1
323965659,49298,7958,49298,564,6196,"Go",1,1
17728164,48126,10283,48126,1895,352834,"Go",0,1
16752620,47499,5044,47499,980,210790,"Go",0,1
41912791,46860,8867,46860,9,55144,"Go",0,1
24268127,45911,3787,45911,84,33298,"Go",1,1
615869301,45331,3938,45331,164,54005,"Go",1,1
5271882,44023,10511,44023,138,38293,"Go",1,1
212613049,43780,8244,43780,959,75756,"Go",0,1
208728772,43762,3959,43762,1165,278711,"Go",1,1
12574344,43655,3111,43655,364,1974,"Go",1,1
233130089,41516,1187,41516,175,5851,"Go",1,1
738733003,40589,4042,40589,32,151231,"Go",1,1
41986369,39963,6171,39963,5981,676149,"Go",1,1
61137153,39838,1303,39838,606,20323,"Go",0,1
13855476,39672,4146,39672,527,4811,"Go",1,1
234231371,39568,1971,39568,47,42157,"Go",0,1
119160553,39537,2245,39537,453,334438,"Go",0,1
74175805,38117,8284,38117,486,298560,"Go",1,1
273871859,37340,2016,37340,131,29104,"Go",0,1
15045751,37262,5768,37262,90,27873,"Go",0,1
311315731,36968,5173,36968,41,29716,"Go",1,1
31288958,35385,4630,35385,1481,349306,"Go",0,1
8989842,35136,8561,35136,46,12602,"Go",0,1
515647260,34940,3093,34940,369,100204,"Go",0,1
107286889,34631,1359,34631,11,25245,"Go",0,1
16607898,34622,2981,34622,88,58862,"Go",0,1
180687624,34463,254,34463,254,933032,"Go",0,1
42332863,34291,3791,34291,37,23675,"Go",0,1
156084530,34021,6080,34021,526,9168,"Go",1,1
97533102,33797,5743,33797,23,19315,"Go",1,1
161951219,33675,1647,33675,350,392413,"Go",0,1
410430370,33640,1887,33640,792,182856,"Go",1,1
181461073,33611,5018,33611,29,69177,"Go",0,1
62712899,33509,2298,33509,1315,27776,"Go",1,1
167596393,33362,2141,33362,214,62485,"Go",1,1
792861139,33335,1281,33335,314,20378,"Go",0,1
19205896,33085,1742,33085,555,69280,"Go",0,1
285864199,32905,4288,32905,303,32843,"Go",0,1
135516270,32729,2639,32729,116,590147,"Go",1,1
509091576,32541,3818,32541,240,18416,"Go",0,1
3577919,32407,5601,32407,17,11992,"Go",1,1
31504491,32303,2320,32303,88,6821,"Go",1,0
16563587,32046,4111,32046,8147,3576217,"Go",1,0
56353740,31688,5203,31688,668,290113,"Go",0,0
21827146,31492,2778,31492,722,180518,"Go",1,0
109145553,31374,3059,31374,1092,176539,"Go",1,0
122734569,31022,3248,31022,536,2566,"Go",0,0
237523442,30465,2450,30465,4218,79177,"Go",1,0
54400687,30339,1525,30339,787,73273,"Go",0,0
18369373,30183,2101,30183,126,1625,"Go",1,0
14125254,29843,4582,29843,1387,489801,"Go",0,0
420503947,29696,1231,29696,344,41900,"Go",1,0
43723161,29687,7569,29687,434,27342,"Go",1,0
942771284,28808,3959,28808,336,52182,"Go",0,0
53632140,28413,1301,28413,1002,13968,"Go",1,0
679421146,28352,1210,28352,328,287014,"Go",0,0
50613991,28248,5194,28248,831,262734,"Go",1,0
403020531,28202,568,28202,362,3317,"Go",1,0
120227732,28111,1523,28111,740,116120,"Go",1,0
1149707767,28077,3994,28077,311,31444,"Go",1,0
129717717,27973,3973,27973,1881,509843,"Go",1,0
252813491,27886,3352,27886,141,42771,"Go",0,0
48003886,27878,2343,27878,66,927,"Go",0,0
75785240,27481,1376,27481,105,75314,"Go",0,0
30215630,27473,2450,27473,58,7390,"Go",0,0
120156076,27348,3820,27348,182,9576,"Go",0,0
15315789,26664,2405,26664,7,224610,"Go",0,0
717197250,26392,5352,26392,586,32143,"Go",0,0
77144337,26133,1970,26133,31,33516,"Go",0,0
23689830,25956,5785,25956,0,21782,"Go",1,0
6247705,25926,1701,25926,378,1906,"Go",0,0
119190187,25915,1990,25915,356,6365,"Go",0,0
4307108,25792,2898,25792,72,14304,"Go",0,0
291485614,25762,4943,25762,24,441,"Go",0,0
13628513,25706,2280,25706,55,1209,"Go",1,0
77726177,25690,2322,25690,415,48238,"Go",0,0
192632000,25681,2065,25681,429,198781,"Go",0,0
50709152,25601,2445,25601,145,18454,"Go",0,0
165041732,25600,4158,25600,68,9762,"Go",0,0
